"Faj";"Csorhossz";"Fogsag";"Csorhossz_kat";"csormeret_ujramert"
"1989";"harkalypinty_fogs7";35.0935470684518;7;"kozepes";"NA"
"1990";"harkalypinty_fogs9";38.0702099860884;9;"nagy";"NA"
"1991";"vegetarianus_pinty";15.84;NA;"kicsi";"NA"
"1992";"harkalypinty_fogs15";36.6834195309215;15;"kozepes";"NA"
"1993";"harkalypinty";28.27;NA;"kicsi";"30"
"1994";"kis_foldipinty";20.24;NA;"kicsi";"NA"
"1995";"nagy_foldipinty";30.54;NA;"kicsi";"NA"
"1996";"harkalypinty_fogs11";37.6186179588473;11;"kozepes";"NA"
"1997";"harkalypinty_fogs15";36.0224769516355;15;"kozepes";"NA"
"1998";"harkalypinty_fogs7";35.8191188453231;7;"kozepes";"NA"
"1999";"harkalypinty_fogs15";38.7234206388103;15;"nagy";"NA"
"2000";"harkalypinty_fogs9";38.625867452674;9;"nagy";"NA"
"2001";"harkalypinty_fogs5";36.0213201544119;5;"kozepes";"NA"
"2002";"kis_foldipinty";21.35;NA;"kicsi";"NA"
"2003";"harkalypinty_fogs11";39.1231841867499;11;"nagy";"NA"
"2004";"harkalypinty_fogs9";39.478592252797;9;"nagy";"NA"
"2005";"harkalypinty_fogs1";36.7;1;"kozepes";"NA"
"2006";"harkalypinty_fogs7";35.373199221939;7;"kozepes";"NA"
"2007";"harkalypinty_fogs15";36.5211347010887;15;"kozepes";"NA"
"2008";"harkalypinty_fogs9";36.0901997653984;9;"kozepes";"NA"
"2009";"harkalypinty_fogs13";36.0214158061801;13;"kozepes";"NA"
"2010";"nagy_foldipinty";31.74;NA;"kicsi";"NA"
"2011";"harkalypinty_fogs7";35.2069230701399;7;"kozepes";"NA"
"2012";"vegetarianus_pinty";16.42;NA;"kicsi";"NA"
"2013";"harkalypinty_fogs11";37.2650899517382;11;"kozepes";"NA"
"2014";"harkalypinty_fogs13";38.9302041881535;13;"nagy";"NA"
"2015";"harkalypinty_fogs13";38.5434795079517;13;"nagy";"NA"
"2016";"harkalypinty_fogs9";36.2589520333988;9;"kozepes";"NA"
"2017";"kis_foldipinty";23.71;NA;"kicsi";"NA"
"2018";"hegyescsoru_foldipinty";24.1;NA;"kicsi";"NA"
"2019";"harkalypinty_fogs5";34.7043944585332;5;"kozepes";"NA"
"2020";"nagy_foldipinty";30.64;NA;"kicsi";"NA"
"2021";"harkalypinty_fogs11";38.0267799925597;11;"nagy";"NA"
"2022";"harkalypinty_fogs1";34.39;1;"kozepes";"NA"
"2023";"harkalypinty_fogs13";35.9841349735399;13;"kozepes";"NA"
"2024";"harkalypinty_fogs5";33.5155832684236;5;"kicsi";"NA"
"2025";"nagy_foldipinty";31.61;NA;"kicsi";"NA"
"2026";"harkalypinty";30.43;NA;"kicsi";"30"
"2027";"harkalypinty_fogs9";38.8375881129065;9;"nagy";"NA"
"2028";"nagy_foldipinty";30.35;NA;"kicsi";"NA"
"2029";"harkalypinty_fogs3";35.0597755323676;3;"kozepes";"NA"
"2030";"harkalypinty_fogs15";38.6437063790387;15;"nagy";"NA"
"2031";"harkalypinty_fogs5";34.4998374964256;5;"kozepes";"NA"
"2032";"harkalypinty_fogs5";32.4241767391543;5;"kicsi";"NA"
"2033";"harkalypinty";29.43;NA;"kicsi";"32"
"2034";"harkalypinty_fogs13";37.7452312081181;13;"kozepes";"NA"
"2035";"harkalypinty_fogs5";34.4920577784236;5;"kozepes";"NA"
"2036";"harkalypinty_fogs5";36.167067190209;5;"kozepes";"NA"
"2037";"harkalypinty_fogs15";40.8721932880969;15;"nagy";"NA"
"2038";"vegetarianus_pinty";16.22;NA;"kicsi";"NA"
"2039";"harkalypinty_fogs9";35.8456219255803;9;"kozepes";"NA"
"2040";"nagy_foldipinty";30.46;NA;"kicsi";"NA"
"2041";"harkalypinty_fogs15";39.7390185026728;15;"nagy";"NA"
"2042";"harkalypinty_fogs1";35.42;1;"kozepes";"NA"
"2043";"harkalypinty_fogs1";32.58;1;"kicsi";"NA"
"2044";"nagy_foldipinty";31.35;NA;"kicsi";"NA"
"2045";"vegetarianus_pinty";15.96;NA;"kicsi";"NA"
"2046";"harkalypinty_fogs7";36.8608332997547;7;"kozepes";"NA"
"2047";"nagy_foldipinty";31.95;NA;"kicsi";"NA"
"2048";"harkalypinty_fogs9";36.7870721469106;9;"kozepes";"NA"
"2049";"harkalypinty_fogs1";34.35;1;"kozepes";"NA"
"2050";"harkalypinty_fogs15";40.449504544236;15;"nagy";"NA"
"2051";"hegyescsoru_foldipinty";22.81;NA;"kicsi";"NA"
"2052";"harkalypinty_fogs15";38.7945979360805;15;"nagy";"NA"
"2053";"kis_foldipinty";22.14;NA;"kicsi";"NA"
"2054";"kis_foldipinty";18.22;NA;"kicsi";"NA"
"2055";"hegyescsoru_foldipinty";27.08;NA;"kicsi";"NA"
"2056";"harkalypinty_fogs11";36.3847479683253;11;"kozepes";"NA"
"2057";"harkalypinty_fogs9";36.2515651726236;9;"kozepes";"NA"
"2058";"harkalypinty_fogs9";37.3458849145464;9;"kozepes";"NA"
"2059";"nagy_foldipinty";31.91;NA;"kicsi";"NA"
"2060";"harkalypinty";28.73;NA;"kicsi";"31"
"2061";"hegyescsoru_foldipinty";24.9;NA;"kicsi";"NA"
"2062";"harkalypinty_fogs1";34.38;1;"kozepes";"NA"
"2063";"harkalypinty_fogs5";34.6969575722416;5;"kozepes";"NA"
"2064";"harkalypinty_fogs3";35.7965813904561;3;"kozepes";"NA"
"2065";"harkalypinty";28;NA;"kicsi";"31"
"2066";"harkalypinty_fogs3";35.339382672055;3;"kozepes";"NA"
"2067";"nagy_foldipinty";30.29;NA;"kicsi";"NA"
"2068";"harkalypinty";29.78;NA;"kicsi";"30"
"2069";"harkalypinty_fogs11";36.1782205011313;11;"kozepes";"NA"
"2070";"harkalypinty_fogs13";35.9319137778179;13;"kozepes";"NA"
"2071";"harkalypinty_fogs3";34.0045974764061;3;"kozepes";"NA"
"2072";"kis_foldipinty";22.69;NA;"kicsi";"NA"
"2073";"kis_foldipinty";20.51;NA;"kicsi";"NA"
"2074";"harkalypinty_fogs3";35.4386554012466;3;"kozepes";"NA"
"2075";"harkalypinty_fogs11";37.9632799518534;11;"kozepes";"NA"
"2076";"harkalypinty_fogs1";32.53;1;"kicsi";"NA"
"2077";"harkalypinty_fogs5";36.5766301142222;5;"kozepes";"NA"
"2078";"harkalypinty_fogs15";39.8609137777985;15;"nagy";"NA"
"2079";"harkalypinty_fogs13";37.9175955235668;13;"kozepes";"NA"
"2080";"vegetarianus_pinty";15.79;NA;"kicsi";"NA"
"2081";"harkalypinty_fogs11";37.2565745890248;11;"kozepes";"NA"
"2082";"harkalypinty_fogs11";37.3806871276033;11;"kozepes";"NA"
"2083";"harkalypinty_fogs5";36.1731654741955;5;"kozepes";"NA"
"2084";"harkalypinty_fogs5";34.0156361756461;5;"kozepes";"NA"
"2085";"harkalypinty_fogs3";35.5720223456012;3;"kozepes";"NA"
"2086";"harkalypinty_fogs5";33.7058584367947;5;"kicsi";"NA"
"2087";"harkalypinty_fogs13";36.9376623855995;13;"kozepes";"NA"
"2088";"harkalypinty_fogs15";38.6623963287964;15;"nagy";"NA"
"2089";"harkalypinty_fogs15";40.662168555754;15;"nagy";"NA"
"2090";"harkalypinty_fogs1";32.6;1;"kicsi";"NA"
"2091";"harkalypinty_fogs1";34.02;1;"kozepes";"NA"
"2092";"harkalypinty_fogs9";37.3254269678838;9;"kozepes";"NA"
"2093";"vegetarianus_pinty";16.16;NA;"kicsi";"NA"
"2094";"harkalypinty";28.31;NA;"kicsi";"31"
"2095";"hegyescsoru_foldipinty";25.83;NA;"kicsi";"NA"
"2096";"harkalypinty_fogs13";39.0648587351877;13;"nagy";"NA"
"2097";"harkalypinty";31.57;NA;"kicsi";"30"
"2098";"harkalypinty_fogs3";36.233234855707;3;"kozepes";"NA"
"2099";"harkalypinty";27.58;NA;"kicsi";"30"
"2100";"harkalypinty_fogs11";39.6935739390552;11;"nagy";"NA"
"2101";"harkalypinty_fogs13";36.9343911940213;13;"kozepes";"NA"
"2102";"kis_foldipinty";20.6;NA;"kicsi";"NA"
"2103";"hegyescsoru_foldipinty";25.96;NA;"kicsi";"NA"
"2104";"vegetarianus_pinty";15.4;NA;"kicsi";"NA"
"2105";"harkalypinty_fogs9";37.0103781331966;9;"kozepes";"NA"
"2106";"harkalypinty_fogs1";35.44;1;"kozepes";"NA"
"2107";"harkalypinty_fogs1";32.66;1;"kicsi";"NA"
"2108";"nagy_foldipinty";33.45;NA;"kicsi";"NA"
"2109";"harkalypinty_fogs3";32.907670874262;3;"kicsi";"NA"
"2110";"harkalypinty_fogs9";36.2276370154059;9;"kozepes";"NA"
"2111";"nagy_foldipinty";34.91;NA;"kozepes";"NA"
"2112";"harkalypinty_fogs9";34.5946433210359;9;"kozepes";"NA"
"2113";"vegetarianus_pinty";15.15;NA;"kicsi";"NA"
"2114";"harkalypinty_fogs7";36.190184853656;7;"kozepes";"NA"
"2115";"harkalypinty_fogs3";33.3750174346089;3;"kicsi";"NA"
"2116";"harkalypinty_fogs11";39.8276565002302;11;"nagy";"NA"
"2117";"harkalypinty_fogs9";38.3149146109259;9;"nagy";"NA"
"2118";"harkalypinty_fogs7";35.5595724784995;7;"kozepes";"NA"
"2119";"harkalypinty_fogs7";33.995915154881;7;"kicsi";"NA"
"2120";"harkalypinty";28.23;NA;"kicsi";"30"
"2121";"harkalypinty_fogs13";38.8269017294023;13;"nagy";"NA"
"2122";"harkalypinty_fogs7";35.5010625714951;7;"kozepes";"NA"
"2123";"harkalypinty_fogs11";38.3010339302023;11;"nagy";"NA"
"2124";"harkalypinty_fogs1";32.33;1;"kicsi";"NA"
"2125";"harkalypinty_fogs15";38.7442658334344;15;"nagy";"NA"
"2126";"harkalypinty";29.18;NA;"kicsi";"31"
"2127";"vegetarianus_pinty";16.24;NA;"kicsi";"NA"
"2128";"harkalypinty_fogs1";35.27;1;"kozepes";"NA"
"2129";"harkalypinty_fogs13";39.2981938238755;13;"nagy";"NA"
"2130";"harkalypinty_fogs11";37.9518656650812;11;"kozepes";"NA"
"2131";"hegyescsoru_foldipinty";22.2;NA;"kicsi";"NA"
"2132";"harkalypinty_fogs1";35.81;1;"kozepes";"NA"
"2133";"harkalypinty_fogs7";35.6365806443667;7;"kozepes";"NA"
"2134";"harkalypinty_fogs15";38.4622056889283;15;"nagy";"NA"
"2135";"kis_foldipinty";19.39;NA;"kicsi";"NA"
"2136";"vegetarianus_pinty";15.68;NA;"kicsi";"NA"
"2137";"nagy_foldipinty";31.41;NA;"kicsi";"NA"
"2138";"harkalypinty_fogs15";37.9048634288237;15;"kozepes";"NA"
"2139";"harkalypinty_fogs1";33.42;1;"kicsi";"NA"
"2140";"harkalypinty_fogs7";36.915424581063;7;"kozepes";"NA"
"2141";"kis_foldipinty";20.74;NA;"kicsi";"NA"
"2142";"harkalypinty_fogs5";35.812104794191;5;"kozepes";"NA"
"2143";"harkalypinty_fogs1";34.83;1;"kozepes";"NA"
"2144";"harkalypinty_fogs3";33.8384501148406;3;"kicsi";"NA"
"2145";"nagy_foldipinty";28.4;NA;"kicsi";"NA"
"2146";"nagy_foldipinty";26.22;NA;"kicsi";"NA"
"2147";"harkalypinty_fogs5";35.9170584031514;5;"kozepes";"NA"
"2148";"harkalypinty_fogs15";38.9811198335744;15;"nagy";"NA"
"2149";"harkalypinty_fogs5";35.9324375230208;5;"kozepes";"NA"
"2150";"harkalypinty_fogs3";34.5230383623492;3;"kozepes";"NA"
"2151";"harkalypinty_fogs13";37.8358132037521;13;"kozepes";"NA"
"2152";"harkalypinty_fogs1";33.46;1;"kicsi";"NA"
"2153";"kis_foldipinty";23.57;NA;"kicsi";"NA"
"2154";"vegetarianus_pinty";15.97;NA;"kicsi";"NA"
"2155";"harkalypinty";28.67;NA;"kicsi";"31"
"2156";"harkalypinty_fogs3";36.6153235960032;3;"kozepes";"NA"
"2157";"harkalypinty";28.66;NA;"kicsi";"32"
"2158";"harkalypinty_fogs11";37.6933733085896;11;"kozepes";"NA"
"2159";"nagy_foldipinty";34.28;NA;"kozepes";"NA"
"2160";"harkalypinty_fogs15";38.9990234029327;15;"nagy";"NA"
"2161";"harkalypinty_fogs13";37.277442768296;13;"kozepes";"NA"
"2162";"vegetarianus_pinty";15.82;NA;"kicsi";"NA"
"2163";"kis_foldipinty";26.09;NA;"kicsi";"NA"
"2164";"harkalypinty_fogs1";32.99;1;"kicsi";"NA"
"2165";"nagy_foldipinty";32.26;NA;"kicsi";"NA"
"2166";"harkalypinty_fogs9";36.4743109735007;9;"kozepes";"NA"
"2167";"harkalypinty_fogs1";34.31;1;"kozepes";"NA"
"2168";"harkalypinty_fogs11";38.6588448517201;11;"nagy";"NA"
"2169";"harkalypinty_fogs13";38.073024097579;13;"nagy";"NA"
"2170";"harkalypinty_fogs9";35.6039694581418;9;"kozepes";"NA"
"2171";"hegyescsoru_foldipinty";23.61;NA;"kicsi";"NA"
"2172";"harkalypinty_fogs11";38.2617748264764;11;"nagy";"NA"
"2173";"harkalypinty_fogs7";34.3103460207785;7;"kozepes";"NA"
"2174";"harkalypinty_fogs15";37.180767608703;15;"kozepes";"NA"
"2175";"hegyescsoru_foldipinty";24.21;NA;"kicsi";"NA"
"2176";"vegetarianus_pinty";15.85;NA;"kicsi";"NA"
"2177";"harkalypinty_fogs3";33.98484787382;3;"kicsi";"NA"
"2178";"harkalypinty_fogs3";34.8488213542423;3;"kozepes";"NA"
"2179";"hegyescsoru_foldipinty";22.45;NA;"kicsi";"NA"
"2180";"harkalypinty_fogs5";32.4254569291211;5;"kicsi";"NA"
"2181";"harkalypinty_fogs3";34.1012094390791;3;"kozepes";"NA"
"2182";"harkalypinty_fogs9";35.6742112113847;9;"kozepes";"NA"
"2183";"harkalypinty";28.06;NA;"kicsi";"30"
"2184";"vegetarianus_pinty";16.13;NA;"kicsi";"NA"
"2185";"harkalypinty_fogs11";37.8701867948206;11;"kozepes";"NA"
"2186";"harkalypinty";27.95;NA;"kicsi";"30"
"2187";"hegyescsoru_foldipinty";19.59;NA;"kicsi";"NA"
"2188";"nagy_foldipinty";33.75;NA;"kicsi";"NA"
"2189";"vegetarianus_pinty";16.7;NA;"kicsi";"NA"
"2190";"harkalypinty_fogs11";35.5282742557242;11;"kozepes";"NA"
"2191";"harkalypinty_fogs15";37.8405827888057;15;"kozepes";"NA"
"2192";"hegyescsoru_foldipinty";22.93;NA;"kicsi";"NA"
"2193";"harkalypinty_fogs9";38.2715376396718;9;"nagy";"NA"
"2194";"harkalypinty_fogs9";35.1223504114074;9;"kozepes";"NA"
"2195";"vegetarianus_pinty";15.44;NA;"kicsi";"NA"
"2196";"harkalypinty_fogs7";35.4825735157348;7;"kozepes";"NA"
"2197";"harkalypinty_fogs13";39.2699332229251;13;"nagy";"NA"
"2198";"vegetarianus_pinty";15.89;NA;"kicsi";"NA"
"2199";"harkalypinty_fogs11";39.3813158302133;11;"nagy";"NA"
"2200";"kis_foldipinty";21.41;NA;"kicsi";"NA"
"2201";"harkalypinty_fogs5";35.8176962343545;5;"kozepes";"NA"
"2202";"harkalypinty";29.15;NA;"kicsi";"30"
"2203";"harkalypinty_fogs13";37.7665339326624;13;"kozepes";"NA"
"2204";"harkalypinty_fogs13";39.4034695661795;13;"nagy";"NA"
"2205";"harkalypinty_fogs11";38.9570255178142;11;"nagy";"NA"
"2206";"harkalypinty_fogs5";34.1167307549072;5;"kozepes";"NA"
"2207";"kis_foldipinty";22.3;NA;"kicsi";"NA"
"2208";"harkalypinty_fogs11";38.3496754014743;11;"nagy";"NA"
"2209";"harkalypinty";29.31;NA;"kicsi";"29"
"2210";"harkalypinty_fogs1";35.26;1;"kozepes";"NA"
"2211";"hegyescsoru_foldipinty";26.17;NA;"kicsi";"NA"
"2212";"harkalypinty_fogs7";35.6519967045719;7;"kozepes";"NA"
"2213";"nagy_foldipinty";34.38;NA;"kozepes";"NA"
"2214";"harkalypinty";30.43;NA;"kicsi";"31"
"2215";"harkalypinty_fogs3";35.8531667196958;3;"kozepes";"NA"
"2216";"harkalypinty_fogs13";37.0604938769;13;"kozepes";"NA"
"2217";"harkalypinty_fogs13";36.0183960029064;13;"kozepes";"NA"
"2218";"harkalypinty_fogs3";34.6839189191504;3;"kozepes";"NA"
"2219";"harkalypinty_fogs9";39.6382647872146;9;"nagy";"NA"
"2220";"hegyescsoru_foldipinty";24.4;NA;"kicsi";"NA"
"2221";"harkalypinty_fogs5";36.1869044548163;5;"kozepes";"NA"
"2222";"harkalypinty_fogs11";37.8084321280473;11;"kozepes";"NA"
"2223";"harkalypinty_fogs5";35.5897484819184;5;"kozepes";"NA"
"2224";"harkalypinty_fogs3";35.2061584748169;3;"kozepes";"NA"
"2225";"nagy_foldipinty";30.74;NA;"kicsi";"NA"
"2226";"harkalypinty_fogs5";35.8804161200721;5;"kozepes";"NA"
"2227";"vegetarianus_pinty";15.79;NA;"kicsi";"NA"
"2228";"harkalypinty";30.05;NA;"kicsi";"31"
"2229";"harkalypinty";28.2;NA;"kicsi";"29"
"2230";"harkalypinty_fogs1";35.79;1;"kozepes";"NA"
"2231";"harkalypinty_fogs13";39.048811621864;13;"nagy";"NA"
"2232";"harkalypinty_fogs1";34.47;1;"kozepes";"NA"
"2233";"vegetarianus_pinty";16.47;NA;"kicsi";"NA"
"2234";"nagy_foldipinty";31;NA;"kicsi";"NA"
"2235";"harkalypinty_fogs13";37.8641816807313;13;"kozepes";"NA"
"2236";"harkalypinty_fogs7";37.1439705873944;7;"kozepes";"NA"
"2237";"harkalypinty_fogs11";37.0279750139657;11;"kozepes";"NA"
"2238";"hegyescsoru_foldipinty";25.91;NA;"kicsi";"NA"
"2239";"vegetarianus_pinty";17.1;NA;"kicsi";"NA"
"2240";"harkalypinty_fogs13";36.2691740235783;13;"kozepes";"NA"
"2241";"nagy_foldipinty";29.09;NA;"kicsi";"NA"
"2242";"nagy_foldipinty";31.92;NA;"kicsi";"NA"
"2243";"harkalypinty_fogs1";33.21;1;"kicsi";"NA"
"2244";"harkalypinty_fogs15";39.3104280793369;15;"nagy";"NA"
"2245";"nagy_foldipinty";35.06;NA;"kozepes";"NA"
"2246";"harkalypinty_fogs5";35.0403032905443;5;"kozepes";"NA"
"2247";"harkalypinty_fogs7";35.0544315903089;7;"kozepes";"NA"
"2248";"harkalypinty_fogs11";37.6816413261283;11;"kozepes";"NA"
"2249";"vegetarianus_pinty";15.89;NA;"kicsi";"NA"
"2250";"harkalypinty_fogs7";35.5583764964098;7;"kozepes";"NA"
"2251";"harkalypinty";28.58;NA;"kicsi";"30"
"2252";"harkalypinty";28.8;NA;"kicsi";"29"
"2253";"nagy_foldipinty";31.89;NA;"kicsi";"NA"
"2254";"harkalypinty";29.34;NA;"kicsi";"31"
"2255";"harkalypinty_fogs1";33.72;1;"kicsi";"NA"
"2256";"harkalypinty_fogs7";34.0505634016348;7;"kozepes";"NA"
"2257";"harkalypinty_fogs11";37.2266495805425;11;"kozepes";"NA"
"2258";"harkalypinty";28.85;NA;"kicsi";"29"
"2259";"harkalypinty_fogs15";37.4980967617205;15;"kozepes";"NA"
"2260";"harkalypinty_fogs1";33.6;1;"kicsi";"NA"
"2261";"hegyescsoru_foldipinty";22.48;NA;"kicsi";"NA"
"2262";"harkalypinty_fogs13";39.1926544291988;13;"nagy";"NA"
"2263";"hegyescsoru_foldipinty";24.31;NA;"kicsi";"NA"
"2264";"harkalypinty_fogs9";37.0024099809198;9;"kozepes";"NA"
"2265";"vegetarianus_pinty";15.39;NA;"kicsi";"NA"
"2266";"harkalypinty_fogs11";39.5744122954431;11;"nagy";"NA"
"2267";"hegyescsoru_foldipinty";24.4;NA;"kicsi";"NA"
"2268";"harkalypinty_fogs3";35.0626931543447;3;"kozepes";"NA"
"2269";"harkalypinty_fogs9";36.9337497962859;9;"kozepes";"NA"
"2270";"hegyescsoru_foldipinty";25.75;NA;"kicsi";"NA"
"2271";"harkalypinty_fogs7";34.9542492312241;7;"kozepes";"NA"
"2272";"harkalypinty_fogs11";36.9490431540417;11;"kozepes";"NA"
"2273";"harkalypinty_fogs15";39.3894709190958;15;"nagy";"NA"
"2274";"harkalypinty_fogs11";40.228959875473;11;"nagy";"NA"
"2275";"harkalypinty_fogs15";39.2710938911478;15;"nagy";"NA"
"2276";"harkalypinty_fogs11";38.5969658604327;11;"nagy";"NA"
"2277";"hegyescsoru_foldipinty";19.85;NA;"kicsi";"NA"
"2278";"harkalypinty_fogs15";38.758782153624;15;"nagy";"NA"
"2279";"harkalypinty_fogs13";38.2747391591807;13;"nagy";"NA"
"2280";"hegyescsoru_foldipinty";24.36;NA;"kicsi";"NA"
"2281";"harkalypinty_fogs3";34.5911268020126;3;"kozepes";"NA"
"2282";"harkalypinty_fogs13";38.2353395874141;13;"nagy";"NA"
"2283";"harkalypinty_fogs1";34.01;1;"kozepes";"NA"
"2284";"harkalypinty_fogs5";34.0591882046726;5;"kozepes";"NA"
"2285";"kis_foldipinty";24.29;NA;"kicsi";"NA"
"2286";"hegyescsoru_foldipinty";22.85;NA;"kicsi";"NA"
"2287";"harkalypinty_fogs15";40.3604412957193;15;"nagy";"NA"
"2288";"harkalypinty_fogs11";35.9025493717166;11;"kozepes";"NA"
"2289";"harkalypinty_fogs11";36.5941979126093;11;"kozepes";"NA"
"2290";"kis_foldipinty";24.65;NA;"kicsi";"NA"
"2291";"hegyescsoru_foldipinty";27.6;NA;"kicsi";"NA"
"2292";"harkalypinty";29.93;NA;"kicsi";"31"
"2293";"harkalypinty_fogs9";36.8507655482554;9;"kozepes";"NA"
"2294";"harkalypinty";27.82;NA;"kicsi";"30"
"2295";"harkalypinty_fogs15";39.518034431698;15;"nagy";"NA"
"2296";"vegetarianus_pinty";15.97;NA;"kicsi";"NA"
"2297";"harkalypinty_fogs13";37.0378916846407;13;"kozepes";"NA"
"2298";"harkalypinty_fogs5";33.5355802780414;5;"kicsi";"NA"
"2299";"vegetarianus_pinty";15.93;NA;"kicsi";"NA"
"2300";"kis_foldipinty";25.99;NA;"kicsi";"NA"
"2301";"harkalypinty_fogs15";38.4235011851649;15;"nagy";"NA"
"2302";"harkalypinty";29.98;NA;"kicsi";"32"
"2303";"harkalypinty_fogs9";36.9592012527795;9;"kozepes";"NA"
"2304";"hegyescsoru_foldipinty";26.34;NA;"kicsi";"NA"
"2305";"harkalypinty_fogs11";39.6885896286238;11;"nagy";"NA"
"2306";"harkalypinty";29.39;NA;"kicsi";"30"
"2307";"vegetarianus_pinty";15.13;NA;"kicsi";"NA"
"2308";"vegetarianus_pinty";15.88;NA;"kicsi";"NA"
"2309";"harkalypinty_fogs3";34.1269908541316;3;"kozepes";"NA"
"2310";"harkalypinty_fogs9";36.188686574906;9;"kozepes";"NA"
"2311";"harkalypinty_fogs13";37.0009097336695;13;"kozepes";"NA"
"2312";"vegetarianus_pinty";15.77;NA;"kicsi";"NA"
"2313";"harkalypinty_fogs7";33.7654422876637;7;"kicsi";"NA"
"2314";"harkalypinty_fogs9";37.2792233562433;9;"kozepes";"NA"
"2315";"nagy_foldipinty";33.2;NA;"kicsi";"NA"
"2316";"harkalypinty_fogs15";39.1767595569193;15;"nagy";"NA"
"2317";"harkalypinty_fogs1";34.44;1;"kozepes";"NA"
"2318";"harkalypinty";28.12;NA;"kicsi";"29"
"2319";"harkalypinty_fogs9";35.3057121376582;9;"kozepes";"NA"
"2320";"harkalypinty_fogs3";33.65751222714;3;"kicsi";"NA"
"2321";"harkalypinty_fogs13";37.2710206554999;13;"kozepes";"NA"
"2322";"vegetarianus_pinty";15.16;NA;"kicsi";"NA"
"2323";"hegyescsoru_foldipinty";25.12;NA;"kicsi";"NA"
"2324";"nagy_foldipinty";33.14;NA;"kicsi";"NA"
"2325";"hegyescsoru_foldipinty";26.72;NA;"kicsi";"NA"
"2326";"nagy_foldipinty";32.97;NA;"kicsi";"NA"
"2327";"harkalypinty_fogs9";36.1336391097731;9;"kozepes";"NA"
"2328";"harkalypinty_fogs15";37.2864396344726;15;"kozepes";"NA"
"2329";"harkalypinty";28.56;NA;"kicsi";"29"
"2330";"harkalypinty_fogs7";36.2308887701506;7;"kozepes";"NA"
"2331";"vegetarianus_pinty";16.41;NA;"kicsi";"NA"
"2332";"nagy_foldipinty";32.33;NA;"kicsi";"NA"
"2333";"harkalypinty";30.2;NA;"kicsi";"31"
"2334";"kis_foldipinty";20.09;NA;"kicsi";"NA"
"2335";"harkalypinty_fogs11";38.499951484846;11;"nagy";"NA"
"2336";"vegetarianus_pinty";15.44;NA;"kicsi";"NA"
"2337";"harkalypinty_fogs15";40.0572250840164;15;"nagy";"NA"
"2338";"harkalypinty";30.29;NA;"kicsi";"29"
"2339";"harkalypinty_fogs13";38.3962379341858;13;"nagy";"NA"
"2340";"harkalypinty_fogs9";39.9895031626776;9;"nagy";"NA"
"2341";"hegyescsoru_foldipinty";23.03;NA;"kicsi";"NA"
"2342";"harkalypinty_fogs5";35.5024232753599;5;"kozepes";"NA"
"2343";"harkalypinty_fogs11";38.2234274628338;11;"nagy";"NA"
"2344";"harkalypinty_fogs7";36.209794010161;7;"kozepes";"NA"
"2345";"harkalypinty_fogs9";35.4049430912766;9;"kozepes";"NA"
"2346";"harkalypinty_fogs13";38.4157728349203;13;"nagy";"NA"
"2347";"vegetarianus_pinty";17.03;NA;"kicsi";"NA"
"2348";"harkalypinty_fogs9";35.0996177482576;9;"kozepes";"NA"
"2349";"harkalypinty_fogs13";38.6298931262433;13;"nagy";"NA"
"2350";"harkalypinty_fogs1";34.35;1;"kozepes";"NA"
"2351";"nagy_foldipinty";31.02;NA;"kicsi";"NA"
"2352";"harkalypinty_fogs15";39.2795953172407;15;"nagy";"NA"
"2353";"harkalypinty_fogs11";37.5938615177195;11;"kozepes";"NA"
"2354";"harkalypinty_fogs5";34.6026874070855;5;"kozepes";"NA"
"2355";"harkalypinty";29.8;NA;"kicsi";"31"
"2356";"harkalypinty_fogs3";33.7318632757988;3;"kicsi";"NA"
"2357";"harkalypinty_fogs9";37.653476596006;9;"kozepes";"NA"
"2358";"harkalypinty_fogs3";34.886779243933;3;"kozepes";"NA"
"2359";"harkalypinty";29.87;NA;"kicsi";"29"
"2360";"harkalypinty_fogs9";38.2326690345321;9;"nagy";"NA"
"2361";"nagy_foldipinty";33.98;NA;"kicsi";"NA"
"2362";"kis_foldipinty";19.35;NA;"kicsi";"NA"
"2363";"hegyescsoru_foldipinty";23.6;NA;"kicsi";"NA"
"2364";"harkalypinty_fogs15";38.10962181211;15;"nagy";"NA"
"2365";"vegetarianus_pinty";16.4;NA;"kicsi";"NA"
"2366";"harkalypinty_fogs15";38.1247267808175;15;"nagy";"NA"
"2367";"nagy_foldipinty";31.19;NA;"kicsi";"NA"
"2368";"vegetarianus_pinty";16.18;NA;"kicsi";"NA"
"2369";"harkalypinty_fogs13";41.1679963616995;13;"nagy";"NA"
"2370";"harkalypinty";30.39;NA;"kicsi";"30"
"2371";"harkalypinty_fogs15";39.3453660277351;15;"nagy";"NA"
"2372";"kis_foldipinty";18.15;NA;"kicsi";"NA"
"2373";"harkalypinty_fogs9";37.1533439784491;9;"kozepes";"NA"
"2374";"harkalypinty_fogs15";40.812073984167;15;"nagy";"NA"
"2375";"harkalypinty_fogs5";34.0617055240073;5;"kozepes";"NA"
"2376";"vegetarianus_pinty";15.57;NA;"kicsi";"NA"
"2377";"harkalypinty";30.62;NA;"kicsi";"28"
"2378";"harkalypinty_fogs15";38.8866789094155;15;"nagy";"NA"
"2379";"harkalypinty_fogs7";35.9267597616626;7;"kozepes";"NA"
"2380";"harkalypinty_fogs11";38.0377626038203;11;"nagy";"NA"
"2381";"kis_foldipinty";22.96;NA;"kicsi";"NA"
